index,122762077,38747769,467701701,1570020,274225432,457145066,1151051,11648402,465885927,107213695,151168793,45765028,1547663,128410412,233239354,361418670,22228279,6723399,373318774,438849461,930164,202870346,76684607,37448451,7092491,446425583,291755344,143167852,140675080,246704545,467678202
-455,0.0,0.0,0.0,20.375,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-454,0.0,0.0,0.0,20.5,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-453,0.0,0.0,0.0,20.625,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,1.7142857142857144,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-452,0.0,0.0,0.0,20.75,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,1.4285714285714286,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-451,0.0,0.0,0.0,20.875,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,1.1428571428571428,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-450,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,0.8571428571428572,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-449,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,0.5714285714285716,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-448,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,0.2857142857142858,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-447,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,0.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-446,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,0.2857142857142857,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-445,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,0.5714285714285714,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-444,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,0.8571428571428571,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-443,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,1.1428571428571428,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-442,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,1.4285714285714284,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-441,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,1.7142857142857142,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-440,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-439,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-438,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-437,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-436,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-435,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-434,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-433,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-432,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,2.875,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-431,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,2.75,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-430,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,2.625,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-429,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,2.5,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-428,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,2.375,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-427,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,2.25,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-426,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,2.125,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-425,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,2.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-424,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.875,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-423,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.75,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-422,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.625,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-421,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.5,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-420,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.375,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-419,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.25,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-418,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.125,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-417,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-416,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,32.666666666666664
-415,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,32.333333333333336
-414,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,32.57142857142857,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,32.0
-413,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,32.142857142857146,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,31.666666666666668
-412,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,31.714285714285715,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,31.333333333333332
-411,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,31.285714285714285,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,31.0
-410,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,30.857142857142858,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,2.142857142857143,30.666666666666668
-409,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,30.42857142857143,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,2.0,0.0,0.0,3.0,23.0,0.0625,0.0,9.0,2.0,0.0,2.0,1.0,2.2857142857142856,30.333333333333332
-408,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,30.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,0.0,0.0,0.0,3.0,23.0,0.125,0.0,9.0,2.0,0.0,2.0,1.0,2.4285714285714284,30.0
-407,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,30.428571428571427,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,0.14285714285714285,0.0,0.0,3.0,23.0,0.1875,0.0,9.0,2.0,0.0,2.0,1.0,2.571428571428571,30.428571428571427
-406,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,30.857142857142858,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,0.2857142857142857,0.0,0.0,3.0,23.0,0.25,0.0,9.0,2.0,0.0,2.0,1.0,2.7142857142857144,30.857142857142858
-405,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,31.285714285714285,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,0.42857142857142855,0.0,0.0,3.0,23.0,0.3125,0.0,9.0,2.0,0.0,2.0,1.0,2.857142857142857,31.285714285714285
-404,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,31.714285714285715,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,0.5714285714285714,0.0,0.0,3.0,23.0,0.375,0.0,9.0,2.0,0.0,2.0,1.0,3.0,31.714285714285715
-403,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,32.142857142857146,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,0.7142857142857142,0.0,0.0,3.0,23.0,0.4375,0.0,9.0,2.0,0.0,2.0,1.0,2.857142857142857,32.142857142857146
-402,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,32.57142857142857,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,0.8571428571428571,0.0,0.0,3.0,23.0,0.5,0.0,9.0,2.0,0.0,2.0,1.0,2.7142857142857144,32.57142857142857
-401,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,1.0,0.0,0.0,3.0,23.0,0.5625,0.0,9.0,2.0,0.0,2.0,1.0,2.5714285714285716,33.0
-400,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,1.1428571428571428,0.0,0.0,3.0,23.0,0.625,0.0,9.0,2.0,0.0,2.0,1.0,2.428571428571429,33.0
-399,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,1.2857142857142856,0.0,0.0,3.0,23.0,0.6875,0.0,9.0,2.0,0.0,2.0,1.0,2.2857142857142856,33.0
-398,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,1.4285714285714284,0.0,0.0,3.0,23.0,0.75,0.0,9.0,2.0,0.0,2.0,1.0,2.142857142857143,33.0
-397,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,1.5714285714285714,0.0,0.0,3.0,23.0,0.8125,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
-396,0.0,0.0,0.0,21.0,0.0,2.0,0.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,54.0,1.7142857142857142,0.0,0.0,3.0,23.0,0.875,0.0,9.0,2.0,0.0,2.0,1.0,2.0,33.0
