"";"index";"rule";"n";"value"
"181";-475;"XSS through Exception";0,00972914236782922;0,00578647561682271
"182";-475;"Stored XSS";0,00322104538982129;0,00191573932256464
"183";-474;"XSS through DOM";0,769458327146571;0,457764371112257
"184";-474;"Unsafe jQuery plugin";0,554187789101678;0,329696119732678
"185";-474;"HTML constructed from input";0,231721374173857;0,137855144820284
"186";-474;"XSS";0,0913360206338506;0,0543374144775309
"187";-474;"Reflected XSS";0,0212501931581727;0,0126421158415925
"188";-474;"XSS through Exception";0,00972998040116631;0,00578853747127758
"189";-474;"Stored XSS";0,00322111205328811;0,0019162965443802
"190";-473;"XSS through DOM";0,769487844158675;0,457913391203274
"191";-473;"Unsafe jQuery plugin";0,553562877163408;0,329418919675445
"192";-473;"HTML constructed from input";0,231853123604887;0,137973134854477
"193";-473;"XSS";0,0913159898269672;0,0543410982904723
"194";-473;"Reflected XSS";0,0212504028249706;0,0126458710113312
"195";-473;"XSS through Exception";0,00973081843450341;0,00579069845268141
"196";-473;"Stored XSS";0,00322117871675493;0,00191688651231883
"197";-472;"XSS through DOM";0,769446005812212;0,458028254321684
"198";-472;"Unsafe jQuery plugin";0,552940653096121;0,32914907630688
"199";-472;"HTML constructed from input";0,231984873035917;0,138093674699782
"200";-472;"XSS";0,0913594835498537;0,0543835752606177
"201";-472;"Reflected XSS";0,021222613835704;0,0126331889357849
"202";-472;"XSS through Exception";0,00973460369479466;0,00579471919167827
"203";-472;"Stored XSS";0,00322124538022175;0,00191751128357256
"204";-471;"XSS through DOM";0,769577492479481;0,458205894716694
"205";-471;"Unsafe jQuery plugin";0,552318429028833;0,328850002000836
"206";-471;"HTML constructed from input";0,232116622466947;0,138202072845731
"207";-471;"XSS";0,0913780895784606;0,0544064499052604
"208";-471;"Reflected XSS";0,0211948248464374;0,0126193837229256
"209";-471;"XSS through Exception";0,00973838895508592;0,00579822989610535
"210";-471;"Stored XSS";0,00322131204368857;0,00191796691244753
"211";-470;"XSS through DOM";0,770125972705719;0,458470039842691
"212";-470;"Unsafe jQuery plugin";0,551952192674135;0,328587208762102
