index,63765629,177141402,183676279,185242642,189058378,210815606,221792135,227808069,229313455,237216173,241069061,242617103,252787771,266768704,282834090,285037466,291522204,298556777,308077265,339652553,345689904,346734534,351839472,358023981,359021032,372547784,373105996,375335916,380635065,384897972,417963188,441311820,446576501,448936024,468825188,470583671,471389617,477382033
-471,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.512700881285641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-470,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.513737687921203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-469,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.514774494556765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-468,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.515811301192327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-467,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51684810782789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-466,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.517884914463453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-465,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23684210526315788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.518921721099015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-464,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.519958527734578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-463,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52099533437014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-462,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5220321410057025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-461,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3421052631578947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.523068947641265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-460,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.524105754276827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-459,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39473684210526316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52514256091239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-458,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.526179367547952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-457,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473684210526315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.527216174183515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-456,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.528252980819077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-455,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52928978745464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-454,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.530326594090202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-453,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.531363400725764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-452,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.532400207361327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
-451,0.0,0.0,0.0,9.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6052631578947368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.533437013996889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11111111111111,0.0,0.0,0.0,0.0
-450,0.0,0.0,0.0,9.222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.534473820632452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.222222222222221,0.0,0.0,0.0,0.0
-449,0.0,0.0,0.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578947368421052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.535510627268015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,0.0,0.0,0.0,0.0
-448,0.0,0.0,0.0,9.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.536547433903577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.444444444444445,0.0,0.0,0.0,0.0
-447,0.0,0.0,0.0,9.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7105263157894737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53758424053914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.555555555555555,0.0,0.0,0.0,0.0
-446,0.0,0.0,0.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5386210471747015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,0.0,0.0,0.0,0.0
-445,0.0,0.0,0.0,9.777777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.539657853810264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.777777777777779,0.0,0.0,0.0,0.0
-444,0.0,0.0,0.0,9.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.540694660445827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88888888888889,0.0,0.0,0.0,0.0
-443,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.541731467081389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
-442,0.0,0.0,0.0,10.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052631578947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.542768273716952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.142857142857142,0.0,0.0,0.0,0.0
-441,0.0,0.0,0.0,10.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8684210526315789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.543805080352514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.285714285714286,0.0,0.0,0.0,0.0
-440,0.0,0.0,0.0,10.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.544841886988077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.428571428571429,0.0,0.0,0.0,0.0
-439,0.0,0.0,0.0,10.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9210526315789473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5458786936236395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.571428571428571,0.0,0.0,0.0,0.0
-438,0.0,0.0,0.0,10.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.546915500259201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.714285714285714,0.0,0.0,0.0,0.0
-437,0.0,0.0,0.0,10.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.547952306894764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.857142857142858,0.0,0.0,0.0,0.0
-436,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.548989113530326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
-435,0.0,0.0,0.0,11.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.550025920165889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.142857142857142,0.0,0.0,0.0,0.0
-434,0.0,0.0,0.0,11.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551062726801452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.285714285714285,0.0,0.0,0.0,0.0
-433,0.0,0.0,0.0,11.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.552099533437014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.428571428571429,0.0,0.0,0.0,0.0
-432,0.0,0.0,0.0,11.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.553136340072577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.571428571428571,0.0,0.0,0.0,0.0
-431,0.0,0.0,0.0,11.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5541731467081386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.714285714285714,0.0,0.0,0.0,0.0
-430,0.0,0.0,0.0,11.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555209953343701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.857142857142858,0.0,0.0,0.0,0.0
-429,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556246759979264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
-428,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.557283566614826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
-427,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.558320373250389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
-426,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.559357179885951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
-425,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.560393986521514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
-424,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.561430793157077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
-423,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5624675997926385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
-422,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.563504406428201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
-421,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08928571428571427,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.564541213063763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
-420,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.565578019699326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
-419,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.566614826334889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
-418,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.567651632970451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
